,Unnamed: 0,excel,id,conversation_id,created_at,date,timezone,place,text,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tweet,labels
1619,1619,1619,1.25e+18,1.25e+18,1587580000000.0,22-04-2020 23:52,530,,"Dedicated to all Little Ones

Laugh and Stay Positive

@PMOIndia @CMOMaharashtra @MumbaiPolice
#StayHome #StayAtHome #StaySafe #lockdown #GoCoronaGo #StayPositive_StaySafe #WHO #WFH #EarthDay2020 #EarthDay #TuesdayMotivation #InThisTogether #HealthyAtHome #fightagainstcorona pic.twitter.com/w6FEFirRXK","['#stayhome', '#stayathome', '#staysafe', '#lockdown', '#gocoronago', '#staypositive_staysafe', '#who', '#wfh', '#earthday2020', '#earthday', '#tuesdaymotivation', '#inthistogether', '#healthyathome', '#fightagainstcorona']",[],99567633.0,99567633.0,kalpeshkharade,Kalpesh Kharade,3,23,https://twitter.com/kalpeshkharade/status/1253026458106298368,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '99567633', 'username': 'kalpeshkharade'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '2597666894', 'username': 'CMOMaharashtra'}, {'user_id': '4573405572', 'username': 'MumbaiPolice'}]",,,,,dedic   littl   one   laugh   stay   posit   stayhom   stayathom   staysaf   lockdown   gocoronago   stayposit   staysaf   wfh   earthday   earthday   tuesdaymotiv   inthistogeth   healthyathom   fightagainstcorona  ,-1
1719,1719,1719,1.25e+18,1.25e+18,1587580000000.0,22-04-2020 23:39,530,,"Hope You Guys Are Enjoying Your Quarantine #lockdown
#quarantine #stayhome #staysafe
.
Tag your friends who love this!ð«
.
à¤«à¥à¤²à¥ à¤¨à¤¹à¥ à¤à¤°à¥à¤à¤à¥ à¤à¥à¤¯à¤¾ à¤¹à¤®à¥à¤ð
.
Show someâ¦  https://www.instagram.com/p/B_SuxQyDJ_7/?igshid=ry3igidojfk7Â â¦","['#lockdown', '#quarantine', '#stayhome', '#staysafe']",[],2871696170.0,2871696170.0,prashantvijay64,world_wide_food_blogger,3,23,https://twitter.com/prashantvijay64/status/1253023059981844481,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2871696170', 'username': 'prashantvijay64'}]",,,,,hope   guy   enjoy   quarantin   lockdown   quarantin   stayhom   staysaf   tag   friend   love   show  ,-1
1732,1732,1732,1.25e+18,1.25e+18,1587580000000.0,22-04-2020 23:35,530,,"#stayhome #staysafe #covid_19 #lockdown #coronavirus    We are lucky that we have a Home ! Letâs stay home and be safe. @ Delhi, India  https://www.instagram.com/p/B_SuZwOjagA/?igshid=12vfgokds5ifkÂ â¦","['#stayhome', '#staysafe', '#covid_19', '#lockdown', '#coronavirus']",[],16963786.0,16963786.0,richapandey,Richa Pandey Mishra,3,23,https://twitter.com/richapandey/status/1253022237940211714,False,15,1,10,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '16963786', 'username': 'richapandey'}]",,,,,stayhom   staysaf   covid   lockdown   coronaviru   lucki   home   let   stay   home   safe   delhi   india  ,1
1818,1818,1818,1.25e+18,1.25e+18,1587580000000.0,22-04-2020 23:21,530,,Kaafi time se kuch likha Ni ... Bt started writing again ... Due to this #lockdown #ThankYouCoronaWarriors that we are safe because of u... @DrKumarVishwas @rahatindori @SrBachchan @akshaykumar #stayhome #staysafe pic.twitter.com/8o76MqxIdp,"['#lockdown', '#thankyoucoronawarriors', '#stayhome', '#staysafe']",[],2231923519.0,2231923519.0,nisha2i,Nisha Singh,3,23,https://twitter.com/nisha2i/status/1253018688250277889,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2231923519', 'username': 'nisha2i'}, {'user_id': '141633175', 'username': 'DrKumarVishwas'}, {'user_id': '75821145', 'username': 'rahatindori'}, {'user_id': '145125358', 'username': 'SrBachchan'}, {'user_id': '31348594', 'username': 'akshaykumar'}]",,,,,kaafi   time   se   kuch   likha   ni   bt   start   write   due   lockdown   thankyoucoronawarrior   safe   u   stayhom   staysaf  ,-1
1942,1942,1942,1.25e+18,1.25e+18,1587580000000.0,22-04-2020 22:55,530,,"Quarantine Time...
#HydExplorer #quarantine #quarantinelife #quarantineandchill #quarentine #quarantinememes #life #stayathome #staysafe @ Gachibowli  https://www.instagram.com/p/B_SpvikDJZP/?igshid=1fit9r5gza3cnÂ â¦","['#hydexplorer', '#quarantine', '#quarantinelife', '#quarantineandchill', '#quarentine', '#quarantinememes', '#life', '#stayathome', '#staysafe']",[],528447303.0,528447303.0,NageshNani07,Nagesh Nani,3,22,https://twitter.com/NageshNani07/status/1253011989070307341,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '528447303', 'username': 'NageshNani07'}]",,,,,quarantin   time   hydexplor   quarantin   quarantinelif   quarantineandchil   quarentin   quarantinemem   life   stayathom   staysaf   gachibowli  ,-1
1945,1945,1945,1.25e+18,1.25e+18,1587580000000.0,22-04-2020 22:54,530,,"Love Earth as much as you love yourself. 
Save planet save Earth ð
#EarthDay2020 #EarthDay #happyearthday2020 #lockdown #environment #StaySafeStayHome pic.twitter.com/q2aq9aERBh","['#earthday2020', '#earthday', '#happyearthday2020', '#lockdown', '#environment', '#staysafestayhome']",[],869218368.0,869218368.0,iammerls25,Merlyn Mendonca,3,22,https://twitter.com/iammerls25/status/1253011774221299712,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '869218368', 'username': 'iammerls25'}]",,,,,love   earth   much   love   save   planet   save   earth   earthday   earthday   happyearthday   lockdown   environ   staysafestayhom  ,1
1948,1948,1948,1.25e+18,1.25e+18,1587580000000.0,22-04-2020 22:53,530,,"A Story by Dr Swati Popat Vats explaining about Corona Virus...

#covid19
#quaratinetime
#stayhome
#staysafe
#stayhealthy
#jumbokidsunjha @ Podar Jumbo Kids Unjha  https://www.instagram.com/p/B_SphY0HB2C/?igshid=1t9x1c6jkqu3aÂ â¦","['#covid19', '#quaratinetime', '#stayhome', '#staysafe', '#stayhealthy', '#jumbokidsunjha']",[],1897693386.0,1897693386.0,mdnayi89,mahesh,3,22,https://twitter.com/mdnayi89/status/1253011623339593728,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1897693386', 'username': 'mdnayi89'}]",,,,,stori   dr   swati   popat   vat   explain   corona   viru   covid   quaratinetim   stayhom   staysaf   stayhealthi   jumbokidsunjha   podar   jumbo   kid   unjha  ,-1
1962,1962,1962,1.25e+18,1.25e+18,1587580000000.0,22-04-2020 22:51,530,,"If u have ability to love, love ur self first ð
#self #love #model #fashion #style #hyderabad #instagram #quarantine #stayhome #staysafe ð pic.twitter.com/yFKkqEmwrw","['#self', '#love', '#model', '#fashion', '#style', '#hyderabad', '#instagram', '#quarantine', '#stayhome', '#staysafe']",[],3029150780.0,3029150780.0,SalmanStuntGodz,Mohammed Salman Khan,3,22,https://twitter.com/SalmanStuntGodz/status/1253011085797371909,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3029150780', 'username': 'SalmanStuntGodz'}]",,,,,u   abil   love   love   ur   self   first   self   love   model   fashion   style   hyderabad   instagram   quarantin   stayhom   staysaf  ,0
2068,2068,2068,1.25e+18,1.25e+18,1587670000000.0,23-04-2020 23:47,530,,"Kerala, India â One of the first Indian states to report a positive case of COVID-19, Kerala is praised for its efforts to contain the spread of the virus through efficient government response, community support & a formidable primary healthcare system. #staysafe #stayinformed pic.twitter.com/kJwyztv5oE","['#staysafe', '#stayinformed']",[],730446336.0,730446336.0,ablf,ABLF,4,23,https://twitter.com/ablf/status/1253387525785296897,False,2,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '730446336', 'username': 'ablf'}]",,,,,kerala   india   one   first   indian   state   report   posit   case   covid   kerala   prais   effort   contain   spread   viru   effici   govern   respons   commun   support   formid   primari   healthcar   system   staysaf   stayinform  ,-1
2171,2171,2171,1.25e+18,1.25e+18,1587660000000.0,23-04-2020 23:27,530,,"I can not go out to capture the beauty of spring because of this on going epidemic so here i am sharing the last year's picture of spring season. 
we will be free from this epidemic soon by the will of Allah. 
#Stayhome #staysafe #breakthechain #Covid_19  pic.twitter.com/FfrIHx0eGp","['#stayhome', '#staysafe', '#breakthechain', '#covid_19']",[],9.53e+17,9.53e+17,Mudasir_Rawloo,MudasirRawloo,4,23,https://twitter.com/Mudasir_Rawloo/status/1253382508051419140,False,16,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '953120636792053762', 'username': 'Mudasir_Rawloo'}]",,,,,go   captur   beauti   spring   go   epidem   share   last   year   pictur   spring   season   free   epidem   soon   allah   stayhom   staysaf   breakthechain   covid  ,0
2269,2269,2269,1.25e+18,1.25e+18,1587660000000.0,23-04-2020 23:06,530,,"ðð¿ð¥ð»
It's Just a Animated Video Made From Photo
Making Video is Fun, Excited to Make Few More
#Video #Editing #MAC #AfterEffect #FinalCut #Pro
#QuarantineLife #StayHome #StaySafe #Fight #Corona  pic.twitter.com/epJ3Gv7Wbu","['#video', '#editing', '#mac', '#aftereffect', '#finalcut', '#pro', '#quarantinelife', '#stayhome', '#staysafe', '#fight', '#corona']",[],3156526339.0,3156526339.0,EngineerJahed,Engr. M. JAHED HOSSAiN,4,23,https://twitter.com/EngineerJahed/status/1253377126314598400,False,1,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3156526339', 'username': 'EngineerJahed'}]",,,,,anim   video   made   photo   make   video   fun   excit   make   video   edit   mac   aftereffect   finalcut   pro   quarantinelif   stayhom   staysaf   fight   corona  ,0
2272,2272,2272,1.25e+18,1.25e+18,1587660000000.0,23-04-2020 23:05,530,,"Lockdown Learning-Unlock your word power

#lockdown #lockdown2020 #learning #learnsomethingnew #learnenglish #learning_english #learningeveryday #learningathome #education #spokenenglish #stayhome #staysafeâ¦  https://www.instagram.com/p/B_VPsbHHLap/?igshid=dy1d5pf6g2vxÂ â¦","['#lockdown', '#lockdown2020', '#learning', '#learnsomethingnew', '#learnenglish', '#learning_english', '#learningeveryday', '#learningathome', '#education', '#spokenenglish', '#stayhome', '#staysafe']",[],919263685.0,919263685.0,ED24group,ED24,4,23,https://twitter.com/ED24group/status/1253376921582387200,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '919263685', 'username': 'ED24group'}]",,,,,lockdown   learn   unlock   word   power   lockdown   lockdown   learn   learnsomethingnew   learnenglish   learn   english   learningeveryday   learningathom   educ   spokenenglish   stayhom   staysaf  ,-1
2275,2275,2275,1.25e+18,1.25e+18,1587660000000.0,23-04-2020 23:04,530,,"Lockdown Learning-Unlock your word power

#lockdown #lockdown2020 #learning #learnsomethingnew #learnenglish #learning_english #learningeveryday #learningathome #education #spokenenglish #stayhome #staysafeâ¦  https://www.instagram.com/p/B_VPnrGnLVB/?igshid=9fo66kl6evuhÂ â¦","['#lockdown', '#lockdown2020', '#learning', '#learnsomethingnew', '#learnenglish', '#learning_english', '#learningeveryday', '#learningathome', '#education', '#spokenenglish', '#stayhome', '#staysafe']",[],919263685.0,919263685.0,ED24group,ED24,4,23,https://twitter.com/ED24group/status/1253376757828407297,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '919263685', 'username': 'ED24group'}]",,,,,lockdown   learn   unlock   word   power   lockdown   lockdown   learn   learnsomethingnew   learnenglish   learn   english   learningeveryday   learningathom   educ   spokenenglish   stayhom   staysaf  ,-1
2277,2277,2277,1.25e+18,1.25e+18,1587660000000.0,23-04-2020 23:04,530,,"Lockdown Learning-Unlock your word power

#lockdown #lockdown2020 #learning #learnsomethingnew #learnenglish #learning_english #learningeveryday #learningathome #education #spokenenglish #stayhome #staysafeâ¦  https://www.instagram.com/p/B_VPjXAH8_9/?igshid=yntw26qsd4v6Â â¦","['#lockdown', '#lockdown2020', '#learning', '#learnsomethingnew', '#learnenglish', '#learning_english', '#learningeveryday', '#learningathome', '#education', '#spokenenglish', '#stayhome', '#staysafe']",[],919263685.0,919263685.0,ED24group,ED24,4,23,https://twitter.com/ED24group/status/1253376609551253504,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '919263685', 'username': 'ED24group'}]",,,,,lockdown   learn   unlock   word   power   lockdown   lockdown   learn   learnsomethingnew   learnenglish   learn   english   learningeveryday   learningathom   educ   spokenenglish   stayhom   staysaf  ,-1
2286,2286,2286,1.25e+18,1.25e+18,1587660000000.0,23-04-2020 23:02,530,,"Lockdown Learning-Unlock your word power

#lockdown #lockdown2020 #learning #learnsomethingnew #learnenglish #learning_english #learningeveryday #learningathome #education #spokenenglish #stayhome #staysafeâ¦  https://www.instagram.com/p/B_VPaz1HolG/?igshid=1cmi1j4jso1bdÂ â¦","['#lockdown', '#lockdown2020', '#learning', '#learnsomethingnew', '#learnenglish', '#learning_english', '#learningeveryday', '#learningathome', '#education', '#spokenenglish', '#stayhome', '#staysafe']",[],919263685.0,919263685.0,ED24group,ED24,4,23,https://twitter.com/ED24group/status/1253376312925917185,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '919263685', 'username': 'ED24group'}]",,,,,lockdown   learn   unlock   word   power   lockdown   lockdown   learn   learnsomethingnew   learnenglish   learn   english   learningeveryday   learningathom   educ   spokenenglish   stayhom   staysaf  ,-1
2294,2294,2294,1.25e+18,1.25e+18,1587660000000.0,23-04-2020 23:02,530,,"Lockdown Learning-Unlock your word power

#lockdown #lockdown2020 #learning #learnsomethingnew #learnenglish #learning_english #learningeveryday #learningathome #education #spokenenglish #stayhome #staysafeâ¦  https://www.instagram.com/p/B_VPUr4n2pp/?igshid=wuuetc3tfdozÂ â¦","['#lockdown', '#lockdown2020', '#learning', '#learnsomethingnew', '#learnenglish', '#learning_english', '#learningeveryday', '#learningathome', '#education', '#spokenenglish', '#stayhome', '#staysafe']",[],919263685.0,919263685.0,ED24group,ED24,4,23,https://twitter.com/ED24group/status/1253376107597844480,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '919263685', 'username': 'ED24group'}]",,,,,lockdown   learn   unlock   word   power   lockdown   lockdown   learn   learnsomethingnew   learnenglish   learn   english   learningeveryday   learningathom   educ   spokenenglish   stayhom   staysaf  ,-1
2302,2302,2302,1.25e+18,1.25e+18,1587660000000.0,23-04-2020 23:00,530,,"Lockdown Learning-Unlock your word power

#lockdown #lockdown2020 #learning #learnsomethingnew #learnenglish #learning_english #learningeveryday #learningathome #education #spokenenglish #stayhome #staysafeâ¦  https://www.instagram.com/p/B_VPLd1nSvg/?igshid=h4mqpkwg5kndÂ â¦","['#lockdown', '#lockdown2020', '#learning', '#learnsomethingnew', '#learnenglish', '#learning_english', '#learningeveryday', '#learningathome', '#education', '#spokenenglish', '#stayhome', '#staysafe']",[],919263685.0,919263685.0,ED24group,ED24,4,23,https://twitter.com/ED24group/status/1253375788193325058,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '919263685', 'username': 'ED24group'}]",,,,,lockdown   learn   unlock   word   power   lockdown   lockdown   learn   learnsomethingnew   learnenglish   learn   english   learningeveryday   learningathom   educ   spokenenglish   stayhom   staysaf  ,-1
2309,2309,2309,1.25e+18,1.25e+18,1587660000000.0,23-04-2020 22:59,530,,"Lockdown Learning-Unlock your word power

#lockdown #lockdown2020 #learning #learnsomethingnew #learnenglish #learning_english #learningeveryday #learningathome #education #spokenenglish #stayhome #staysafeâ¦  https://www.instagram.com/p/B_VPFYgn2qD/?igshid=1bcxs3zq64exrÂ â¦","['#lockdown', '#lockdown2020', '#learning', '#learnsomethingnew', '#learnenglish', '#learning_english', '#learningeveryday', '#learningathome', '#education', '#spokenenglish', '#stayhome', '#staysafe']",[],919263685.0,919263685.0,ED24group,ED24,4,22,https://twitter.com/ED24group/status/1253375576511045636,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '919263685', 'username': 'ED24group'}]",,,,,lockdown   learn   unlock   word   power   lockdown   lockdown   learn   learnsomethingnew   learnenglish   learn   english   learningeveryday   learningathom   educ   spokenenglish   stayhom   staysaf  ,-1
2314,2314,2314,1.25e+18,1.25e+18,1587660000000.0,23-04-2020 22:59,530,,"Lockdown Learning-Unlock your word power

#lockdown #lockdown2020 #learning #learnsomethingnew #learnenglish #learning_english #learningeveryday #learningathome #education #spokenenglish #stayhome #staysafeâ¦  https://www.instagram.com/p/B_VO_eeHMl1/?igshid=tf7oo4d4il14Â â¦","['#lockdown', '#lockdown2020', '#learning', '#learnsomethingnew', '#learnenglish', '#learning_english', '#learningeveryday', '#learningathome', '#education', '#spokenenglish', '#stayhome', '#staysafe']",[],919263685.0,919263685.0,ED24group,ED24,4,22,https://twitter.com/ED24group/status/1253375374894956544,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '919263685', 'username': 'ED24group'}]",,,,,lockdown   learn   unlock   word   power   lockdown   lockdown   learn   learnsomethingnew   learnenglish   learn   english   learningeveryday   learningathom   educ   spokenenglish   stayhom   staysaf  ,-1
