,Unnamed: 0,excel,id,conversation_id,created_at,date,timezone,place,text,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tweet,labels
5647,5647,5647,1.26e+18,1.26e+18,1588440000000.0,02-05-2020 23:13,530,,"Join an exciting and interesting event 'Fighting Corona - Is the PM's 'Make In India' way forward?? A silver lining in midst of global clouds of economic slowdown!! #NAMOAppVirtualMeet' organised by @ankurkush 
Venue:India
on May 4th,2020 at 05:00PM
 https://nm-4.com/dyd9Â 
via nm",['#namoappvirtualmeet'],[],7.3e+17,7.3e+17,imVINAYAKTIWARI,Vinayak Pati Tiwarið®ð³,6,23,https://twitter.com/imVINAYAKTIWARI/status/1256640373067309058,False,1,1,3,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '730355001034444800', 'username': 'imVINAYAKTIWARI'}, {'user_id': '198532851', 'username': 'ankurkush'}]",,,,,join   excit   interest   event   fight   corona   pm   make   india   way   forward   silver   line   midst   global   cloud   econom   slowdown   namoappvirtualmeet   organis   venu   india   may   th   pm   via   nm  ,1
1599,1599,1599,1.25e+18,1.25e+18,1587580000000.0,22-04-2020 23:57,530,Sector 24,"""Umeed Ki Kiran Food Packages"" provided for 15 Needy Families (90 People)ð 
Date : 19/04/2020
We provided 2 times Food to 1980 Citizens in Lockdownð
Place : Rohini, Delhið®ð³ 
Jai Hind ð®ð³
@SR_SandeepRana
#COVID19
#UmeedKiKiranFoodPackages
#UmeedKiKiran
#SandeepRana
#UKK
#Bharat pic.twitter.com/6beSxxSnIW â at Sector 24","['#covid19', '#umeedkikiranfoodpackages', '#umeedkikiran', '#sandeeprana', '#ukk', '#bharat']",[],9.23e+17,9.23e+17,UmeedKiKiranNGO,Umeed Ki Kiran,3,23,https://twitter.com/UmeedKiKiranNGO/status/1253027542618914818,False,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '923194311524491264', 'username': 'UmeedKiKiranNGO'}, {'user_id': '4742094192', 'username': 'SR_SandeepRana'}]",,,,,ume   ki   kiran   food   packag   provid   needi   famili   peopl   date   provid   time   food   citizen   lockdown   place   rohini   delhi   jai   hind   covid   umeedkikiranfoodpackag   umeedkikiran   sandeeprana   ukk   bharat   sector  ,1
1621,1621,1621,1.25e+18,1.25e+18,1587580000000.0,22-04-2020 23:52,530,"Crossing Republic,
Ghaziabad","""Umeed Ki Kiran Food Packages"" provided for 10 Needy Families (60 People)ð 
Date : 19/04/2020
We provided 2 times Food to 1980 Citizens in Lockdown ð
Place : Shahberi, UPð®ð³ 
Jai Hind ð®ð³
@SR_SandeepRana
#COVID19
#UmeedKiKiranFoodPackages
#UmeedKiKiran
#SandeepRana
#UKK
#Bharat pic.twitter.com/xpXu5Mu3K1 â at Crossing Republic,
Ghaziabad","['#covid19', '#umeedkikiranfoodpackages', '#umeedkikiran', '#sandeeprana', '#ukk', '#bharat']",[],9.23e+17,9.23e+17,UmeedKiKiranNGO,Umeed Ki Kiran,3,23,https://twitter.com/UmeedKiKiranNGO/status/1253026360655667200,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '923194311524491264', 'username': 'UmeedKiKiranNGO'}, {'user_id': '4742094192', 'username': 'SR_SandeepRana'}]",,,,,ume   ki   kiran   food   packag   provid   needi   famili   peopl   date   provid   time   food   citizen   lockdown   place   shahberi   jai   hind   covid   umeedkikiranfoodpackag   umeedkikiran   sandeeprana   ukk   bharat   cross   republ   ghaziabad  ,-1
1656,1656,1656,1.25e+18,1.25e+18,1587580000000.0,22-04-2020 23:48,530,,"""Umeed Ki Kiran Food Packages"" provided for 10 Needy Families (60 People)ð 
Date : 19/04/2020
We provided 2 times Food to 1980 Citizens in Lockdown ð
Place : Shahberi, UPð®ð³ 
Jai Hind ð®ð³
@SR_SandeepRana
#COVID19
#UmeedKiKiranFoodPackages
#UmeedKiKiran
#SandeepRana
#UKK
#Bharat pic.twitter.com/jeXvLq0H7X","['#covid19', '#umeedkikiranfoodpackages', '#umeedkikiran', '#sandeeprana', '#ukk', '#bharat']",[],9.23e+17,9.23e+17,UmeedKiKiranNGO,Umeed Ki Kiran,3,23,https://twitter.com/UmeedKiKiranNGO/status/1253025488345260033,False,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '923194311524491264', 'username': 'UmeedKiKiranNGO'}, {'user_id': '4742094192', 'username': 'SR_SandeepRana'}]",,,,,ume   ki   kiran   food   packag   provid   needi   famili   peopl   date   provid   time   food   citizen   lockdown   place   shahberi   jai   hind   covid   umeedkikiranfoodpackag   umeedkikiran   sandeeprana   ukk   bharat  ,1
3,3,3,1.25e+18,1.25e+18,1587230000000.0,18-04-2020 23:59,530,,"Number of confirmed coronavirus cases has reached 2,300,000 worldwide.
@WHO @IHSgov
#IndiaFightsCorona #COVID","['#indiafightscorona', '#covid']",[],9.39e+17,9.39e+17,sbhakar510,Dr. Suresh Bhakar,6,23,https://twitter.com/sbhakar510/status/1251578551784046592,False,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '939363496386445313', 'username': 'sbhakar510'}, {'user_id': '14499829', 'username': 'WHO'}, {'user_id': '911306494536224768', 'username': 'IHSgov'}]",,,,,number   confirm   coronaviru   case   reach   worldwid   indiafightscorona   covid  ,-1
31,31,31,1.25e+18,1.25e+18,1587230000000.0,18-04-2020 23:54,530,,"For those who call RSS an anti- muslim and terÏorist organisation.
#RSSinAction #RSS #Motherland #IndiaFightsCorona #COVID #JaiShriRam #Modi #Yogi #bjp #betterindia 
Hard slap for all anti national.
@RSSorg @VHPDigital
Source: @postcar pic.twitter.com/ruCaud3Jjk","['#rssinaction', '#rss', '#motherland', '#indiafightscorona', '#covid', '#jaishriram', '#modi', '#yogi', '#bjp', '#betterindia']",[],9.37e+17,9.37e+17,Wrestler_kishor,Kishor Raj Purohit ð®ð³,6,23,https://twitter.com/Wrestler_kishor/status/1251577347041644551,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '937414395801452544', 'username': 'Wrestler_kishor'}, {'user_id': '310239584', 'username': 'RSSorg'}, {'user_id': '1095646716131389440', 'username': 'VHPDigital'}, {'user_id': '1554805382', 'username': 'postcar'}]",,,,,call   r   anti   muslim   ter   orist   organis   rssinact   r   motherland   indiafightscorona   covid   jaishriram   modi   yogi   bjp   betterindia   hard   slap   anti   nation   sourc  ,1
33,33,33,1.25e+18,1.25e+18,1587230000000.0,18-04-2020 23:53,530,,Matterhorn mountain in Swiss Alps lighted with tricolour in the name of HOPE after India under @narendramodi supplied HCQ tablets & leads the #Covid_19 battle ... #IndiaFightsCorona pic.twitter.com/niGhf1R9Kp,"['#covid_19', '#indiafightscorona']",[],1.13e+18,1.13e+18,vikram_singh021,Vikram Singh,6,23,https://twitter.com/vikram_singh021/status/1251577123401326592,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1133720777860116482', 'username': 'vikram_singh021'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,matterhorn   mountain   swiss   alp   light   tricolour   name   hope   india   suppli   hcq   tablet   lead   covid   battl   indiafightscorona  ,1
42,42,42,1.25e+18,1.25e+18,1587230000000.0,18-04-2020 23:52,530,,Next time @PMOIndia will wait for @RahulGandhi ' #Warning' not '#Suggestion ' before taking any action against #COVID as @narendramodi #IndiaFightsCorona,"['#warning', '#suggestion', '#covid', '#indiafightscorona']",[],373960005.0,373960005.0,burman_vishal,Vishal Burman,6,23,https://twitter.com/burman_vishal/status/1251576792038719489,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '373960005', 'username': 'burman_vishal'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,next   time   wait   warn   suggest   take   action   covid   indiafightscorona  ,0
61,61,61,1.25e+18,1.25e+18,1587230000000.0,18-04-2020 23:48,530,,"stuck around virus & violence - #IndianMuslims
#COVID #coronaupdatesindia","['#indianmuslims', '#covid', '#coronaupdatesindia']",[],56790421.0,56790421.0,abrarraja,Abrar | Ø§Ø¨Ø±Ø§Ø±,6,23,https://twitter.com/abrarraja/status/1251575914871341057,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '56790421', 'username': 'abrarraja'}]",,,,,stuck   around   viru   violenc   indianmuslim   covid   coronaupdatesindia  ,-1
77,77,77,1.25e+18,1.25e+18,1587230000000.0,18-04-2020 23:47,530,,"Young Saibaa and Saisha have a message....watch.
#IndiaFightsCorona
#Gujarat #Ahmedabad #Vadodara #Rajkot #Surat #India #corona #covid19
#EachOneReachOne
#MeAt20
#Switzerland
#WorldHeritageDay
#ThankYouBTS
#MaheshBabu
#COVID
#AirIndia pic.twitter.com/1izSIp56Qz","['#indiafightscorona', '#gujarat', '#ahmedabad', '#vadodara', '#rajkot', '#surat', '#india', '#corona', '#covid19', '#eachonereachone', '#meat20', '#switzerland', '#worldheritageday', '#thankyoubts', '#maheshbabu', '#covid', '#airindia']",[],1.05e+18,1.05e+18,crowdniks,Crowdniks,6,23,https://twitter.com/crowdniks/status/1251575542479978496,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1054609010647691264', 'username': 'crowdniks'}]",,,,,young   saibaa   saisha   messag   watch   indiafightscorona   gujarat   ahmedabad   vadodara   rajkot   surat   india   corona   covid   eachonereachon   meat   switzerland   worldheritageday   thankyoubt   maheshbabu   covid   airindia  ,-1
79,79,79,1.25e+18,1.25e+18,1587230000000.0,18-04-2020 23:46,530,,"I am not convinced why stranded poor can't be sent home maintaining #SocialDistancing 
Since a lot of movement is already happening. 
If we are serious about life we must also look like.
#covidindia #COVID19Pandemic #Covid_19india #IndiaFightsCorona #IndiaUnderLockdown","['#socialdistancing', '#covidindia', '#covid19pandemic', '#covid_19india', '#indiafightscorona', '#indiaunderlockdown']",[],78238727.0,78238727.0,anuragconnect,Anurag Naidu,6,23,https://twitter.com/anuragconnect/status/1251575367103655939,False,0,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '78238727', 'username': 'anuragconnect'}]",,,,,convinc   strand   poor   sent   home   maintain   socialdistanc   sinc   lot   movement   alreadi   happen   seriou   life   must   also   look   like   covidindia   covidpandem   covid   india   indiafightscorona   indiaunderlockdown  ,-1
87,87,87,1.25e+18,1.25e+18,1587230000000.0,18-04-2020 23:45,530,,"#IndiaUnitedAgainstCorona
Staying informed on COVID-19
via NaMo App  pic.twitter.com/nLKFAaaIC5",['#indiaunitedagainstcorona'],[],7.67e+17,7.67e+17,RaviRanjanpa,Ravi Ranjan,6,23,https://twitter.com/RaviRanjanpa/status/1251575051972866048,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '767314869020299264', 'username': 'RaviRanjanpa'}]",,,,,indiaunitedagainstcorona   stay   inform   covid   via   namo   app  ,-1
89,89,89,1.25e+18,1.25e+18,1587230000000.0,18-04-2020 23:44,530,,"#IndiaUnitedAgainstCorona
India stands united against COVID-19
via NaMo App  pic.twitter.com/u8y24PKCBd",['#indiaunitedagainstcorona'],[],7.67e+17,7.67e+17,RaviRanjanpa,Ravi Ranjan,6,23,https://twitter.com/RaviRanjanpa/status/1251574922846953472,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '767314869020299264', 'username': 'RaviRanjanpa'}]",,,,,indiaunitedagainstcorona   india   stand   unit   covid   via   namo   app  ,-1
93,93,93,1.25e+18,1.25e+18,1587230000000.0,18-04-2020 23:44,530,,"Due to ongoing #COVID19 #lockdown. Sources report that according to the amendment, neighbouring countries - including #China, #Nepal, #Bangladesh, #Pakistan will require government approval for investing into #Indian companies.
#coronavirus #Covid_19  https://m.republicworld.com/india-news/economy/india-revises-fdi-policy-govt-nod-required-by-all-neighbouring-nation.htmlÂ â¦","['#covid19', '#lockdown', '#china', '#nepal', '#bangladesh', '#pakistan', '#indian', '#coronavirus', '#covid_19']",[],791617578.0,791617578.0,_DeepakSharma_,Deepak Sharma,6,23,https://twitter.com/_DeepakSharma_/status/1251574818656456712,False,3,0,2,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '791617578', 'username': '_DeepakSharma_'}]",,,,,due   ongo   covid   lockdown   sourc   report   accord   amend   neighbour   countri   includ   china   nepal   bangladesh   pakistan   requir   govern   approv   invest   indian   compani   coronaviru   covid  ,1
94,94,94,1.25e+18,1.25e+18,1587230000000.0,18-04-2020 23:44,530,,"#IndiaUnitedAgainstCorona
The government and citizens took charge of the fight against COVID-19 right from the beginning to fight the pandemic.
via NaMo App",['#indiaunitedagainstcorona'],[],7.67e+17,7.67e+17,RaviRanjanpa,Ravi Ranjan,6,23,https://twitter.com/RaviRanjanpa/status/1251574817993580544,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '767314869020299264', 'username': 'RaviRanjanpa'}]",,,,,indiaunitedagainstcorona   govern   citizen   took   charg   fight   covid   right   begin   fight   pandem   via   namo   app  ,-1
97,97,97,1.25e+18,1.25e+18,1587230000000.0,18-04-2020 23:44,530,,"Operation BajrangBali for discovery of corona Sanjeevani. (My opinion)
#Scientist #research #indiaresearch #medicine @PMOIndia we must be on high pace for this medicine.
Best of luck Scientists we are waiting for you. 
#coronaupdatesindia #COVID","['#scientist', '#research', '#indiaresearch', '#medicine', '#coronaupdatesindia', '#covid']",[],1.09e+18,1.09e+18,chandigarhjosh,Chandigarh Josh ð,6,23,https://twitter.com/chandigarhjosh/status/1251574792299438087,False,6,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1088692729956237313', 'username': 'chandigarhjosh'}, {'user_id': '471741741', 'username': 'PMOIndia'}]",,,,,oper   bajrangbali   discoveri   corona   sanjeevani   opinion   scientist   research   indiaresearch   medicin   must   high   pace   medicin   best   luck   scientist   wait   coronaupdatesindia   covid  ,0
100,100,100,1.25e+18,1.25e+18,1587230000000.0,18-04-2020 23:43,530,,"#IndiaUnitedAgainstCorona
Indiaâs battle against COVID-19 is far from won, but the coordinated efforts of 130 crore Indians against COVID-19 is unprecedented in world history.
via NaMo App",['#indiaunitedagainstcorona'],[],7.67e+17,7.67e+17,RaviRanjanpa,Ravi Ranjan,6,23,https://twitter.com/RaviRanjanpa/status/1251574709386272768,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '767314869020299264', 'username': 'RaviRanjanpa'}]",,,,,indiaunitedagainstcorona   india   battl   covid   far   coordin   effort   crore   indian   covid   unpreced   world   histori   via   namo   app  ,1
101,101,101,1.25e+18,1.25e+18,1587230000000.0,18-04-2020 23:43,530,,"#IndiaUnitedAgainstCorona
Indians have been steadfast in their resolve to protect themselves and their fellow citizens from COVID-19. Frontline workers have gone way beyond the call of duty to ensure the wellbeing of citizens.
via NaMo App",['#indiaunitedagainstcorona'],[],7.67e+17,7.67e+17,RaviRanjanpa,Ravi Ranjan,6,23,https://twitter.com/RaviRanjanpa/status/1251574693254987776,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '767314869020299264', 'username': 'RaviRanjanpa'}]",,,,,indiaunitedagainstcorona   indian   steadfast   resolv   protect   fellow   citizen   covid   frontlin   worker   gone   way   beyond   call   duti   ensur   wellb   citizen   via   namo   app  ,1
108,108,108,1.25e+18,1.25e+18,1587230000000.0,18-04-2020 23:42,530,,"Youth fight against Covid-19
Our CoronaHeroes
#YouthFightsCorona #YAAC #YouthAllianceAgainstCorona #FeedTheNeedy #YAAC2020 #IndiaFightsCorona pic.twitter.com/zDnHwGOCUj","['#youthfightscorona', '#yaac', '#youthallianceagainstcorona', '#feedtheneedy', '#yaac2020', '#indiafightscorona']",[],140263833.0,140263833.0,santoshjnu,#YouthAgainstCorona,6,23,https://twitter.com/santoshjnu/status/1251574367462387712,False,2,0,2,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '140263833', 'username': 'santoshjnu'}]",,,,,youth   fight   covid   coronahero   youthfightscorona   yaac   youthallianceagainstcorona   feedtheneedi   yaac   indiafightscorona  ,-1
148,148,148,1.25e+18,1.25e+18,1587230000000.0,18-04-2020 23:34,530,,"Stay home safe India

#stayhome #corona #india #safe #indialove @ Nayi Rahein  https://www.instagram.com/p/B_IbEkDjgnq/?igshid=1499u99wvvm2uÂ â¦","['#stayhome', '#corona', '#india', '#safe', '#indialove']",[],2399165346.0,2399165346.0,ManojBaisla2007,Manoj Baisla,6,23,https://twitter.com/ManojBaisla2007/status/1251572423696232449,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2399165346', 'username': 'ManojBaisla2007'}]",,,,,stay   home   safe   india   stayhom   corona   india   safe   indialov   nayi   rahein  ,1
172,172,172,1.25e+18,1.25e+18,1587230000000.0,18-04-2020 23:30,530,,"Delhi Stats for 18 April 2020, over 10% jump in the number of cases
- A single extended family had 26 +ve #covid cases today
- 42000 more kits have been sanctioned by GoI
Please stay home and do not venture out ðð» #DelhiFightsCovid #India https://twitter.com/CMODelhi/status/1251559869494198282Â â¦","['#covid', '#delhifightscovid', '#india']",[],38798839.0,38798839.0,yatinthakur,Yatin K Thakur,6,23,https://twitter.com/yatinthakur/status/1251571218412531712,False,1,0,0,https://twitter.com/CMODelhi/status/1251559869494198282,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '38798839', 'username': 'yatinthakur'}]",,,,,delhi   stat   april   jump   number   case   singl   extend   famili   covid   case   today   kit   sanction   goi   pleas   stay   home   ventur   delhifightscovid   india  ,1
