,Unnamed: 0,Unnamed: 0.1,id,conversation_id,created_at,date,timezone,place,tweet,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,text,labels
4566,4566,4566,1251201578297630720,1251201578297630720,1587144677000,2020-04-17 23:01:17,530,,"#IndiaUnitedAgainstCorona
Strengthening the fight against COVID-19  pic.twitter.com/oRcO1o9EJD",['#indiaunitedagainstcorona'],[],941013921443364864,941013921443364864,GowdaManjula82,@manjula Gowda*ð®ð³ð®ð³,5,23,https://twitter.com/GowdaManjula82/status/1251201578297630720,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '941013921443364864', 'username': 'GowdaManjula82'}]",,,,,,-1
3799,3799,3799,1250478097222303744,1250478097222303744,1586972185000,2020-04-15 23:06:25,530,,"Due to the Coronavirus nobody come outside of the house
#indianfightscorona #photography #jantacurfew #india #bharat #coronavirus #staysafe #stayhealthy #staystrong #staysafe #stayhomeâ¦  https://www.instagram.com/p/B_ApdgbjkwrLnEw2Fl-ajuLzLaW3Fgg-EEqIsw0/?igshid=1h68mt0losikeÂ â¦","['#indianfightscorona', '#photography', '#jantacurfew', '#india', '#bharat', '#coronavirus', '#staysafe', '#stayhealthy', '#staystrong', '#staysafe', '#stayhome']",[],1230353984252186625,1230353984252186625,KapilParmuwal,Kapil_parmuwal,3,23,https://twitter.com/KapilParmuwal/status/1250478097222303744,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1230353984252186625', 'username': 'KapilParmuwal'}]",,,,,,-1
1382,1382,1382,1247589100611305473,1247589100611305473,1586283395000,2020-04-07 23:46:35,530,,"#Covid_19 #lockdowneffect #IndiaFightsCOVID19 #GujaratFightsCovid19 @Nitinbhai_Patel bjp4gujarat @SandhyaPanchal_ @ Gandhinagar, Gujarat  https://www.instagram.com/p/B-sG4ZZHOXa/?igshid=elqix52p3kadÂ â¦","['#covid_19', '#lockdowneffect', '#indiafightscovid19', '#gujaratfightscovid19']",[],325387143,325387143,makadia51,Mayur makadia,2,23,https://twitter.com/makadia51/status/1247589100611305473,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '325387143', 'username': 'makadia51'}, {'user_id': '478469228', 'username': 'Nitinbhai_Patel'}, {'user_id': '3260070966', 'username': 'SandhyaPanchal_'}]",,,,,,-1
1760,1760,1760,1247949779398623232,1247949779398623232,1586369387000,2020-04-08 23:39:47,530,,"#StayHome #IndiaFightCorona
#NewsAlert #Covid19India Updates 08.04.20

Positive cases 5916
Active 5230
Recovered 507
Deaths 179

#CoronaVirusIndiaOutbreak #LockdownIndia #IndiaFightsCOVID19 #covidindia #IndiaLockdown #coronavirus #21dayLockdown #Covid19 #India

- @theofficexperts pic.twitter.com/l0Tb6B9Kon","['#stayhome', '#indiafightcorona', '#newsalert', '#covid19india', '#coronavirusindiaoutbreak', '#lockdownindia', '#indiafightscovid19', '#covidindia', '#indialockdown', '#coronavirus', '#21daylockdown', '#covid19', '#india']",[],252188000,252188000,theofficexperts,The Office XpertsÂ® | #StayHomeStaySafe,3,23,https://twitter.com/theofficexperts/status/1247949779398623232,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '252188000', 'username': 'theofficexperts'}]",,,,,,-1
2452,2452,2452,1249037440666476545,1249037440666476545,1586628706000,2020-04-11 23:41:46,530,,"What a lovely thought made in to a picture, We as a nation have full faith in Modi ji, and Modi ji has blessings of Shri Ram, Jai Shri Ram ððð #COVID__19 #StayHomeIndia #StayHome #HolySaturday2020 @narendramodi @iPankajShukla @DrRutvij @shailesh_sotta #IndiaFightsCOVID19 pic.twitter.com/txwSlwC687","['#covid__19', '#stayhomeindia', '#stayhome', '#holysaturday2020', '#indiafightscovid19']",[],1024511032570650624,1024511032570650624,Dhaval29691,DhavalParekh,6,23,https://twitter.com/Dhaval29691/status/1249037440666476545,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1024511032570650624', 'username': 'Dhaval29691'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '285101065', 'username': 'iPankajShukla'}, {'user_id': '1110805057', 'username': 'DrRutvij'}, {'user_id': '803181538041012224', 'username': 'shailesh_sotta'}]",,,,,,-1
2651,2651,2651,1249400675097661440,1249400134485422080,1586715308000,2020-04-12 23:45:08,530,,"You all people are doing well in this situation and I salute all the person who were standing in frontline, Medical Team,Police& All covid warrior.
#IndiaFightsCOVID19",['#indiafightscovid19'],[],4425613035,4425613035,MdrashidHussa18,ð®ð³Md Rashid Hussainð®ð³,7,23,https://twitter.com/MdrashidHussa18/status/1249400675097661440,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '4425613035', 'username': 'MdrashidHussa18'}]",,,,,,1
3468,3468,3468,1250118511353122822,1250118511353122822,1586886453000,2020-04-14 23:17:33,530,,Since 3 years economy is down and #MSMEs are facing so many issues and one more issue is to pay salary without business or source of income. How they will pay? #coronavirus #IndiaFightsCOVID19,"['#msmes', '#coronavirus', '#indiafightscovid19']",[],102329652,102329652,ParagTejura,Parag C. Tejura,2,23,https://twitter.com/ParagTejura/status/1250118511353122822,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '102329652', 'username': 'ParagTejura'}]",,,,,,-1
4521,4521,4521,1251203677517254657,1251203677517254657,1587145177000,2020-04-17 23:09:37,530,,"Delivery of cold chain #medicines to the Pharma companies & Medical stores in #Ayodhya by #IndiaPost.

#PostOffice #essentialservices
#Coronafighters #lockdown #IndiaFightsCorona #covidindia
#IndiaFightsCOVID19 #à¤¡à¤¾à¤à¤à¤°
#UttarPradesh #PostalProud pic.twitter.com/OM26dSkCCZ","['#medicines', '#ayodhya', '#indiapost', '#postoffice', '#essentialservices', '#coronafighters', '#lockdown', '#indiafightscorona', '#covidindia', '#indiafightscovid19', '#à¤¡à¤¾à¤à¤à¤°', '#uttarpradesh', '#postalproud']",[],63241691,63241691,kkyadava,Krishna Kumar Yadav,5,23,https://twitter.com/kkyadava/status/1251203677517254657,False,14,1,4,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '63241691', 'username': 'kkyadava'}]",,,,,,1
880,880,880,1246502068614868992,1246502068614868992,1586024226000,2020-04-04 23:47:06,530,,The more religiously you adhere the #lockdown and #stayhome more early the wine shops will open .. if you don't adhere it will get delayed .. choice is yours ðð @chintskap ji pls appeal  #COVID19outbreak #CoronaUpdatesInIndia #StayHomeStaySafe #StayHome #GharBaitheBaithe,"['#lockdown', '#stayhome', '#covid19outbreak', '#coronaupdatesinindia', '#stayhomestaysafe', '#stayhome', '#gharbaithebaithe']",[],276905674,276905674,kaushikitsme,K@USHIK,6,23,https://twitter.com/kaushikitsme/status/1246502068614868992,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '276905674', 'username': 'kaushikitsme'}, {'user_id': '105710210', 'username': 'chintskap'}]",,,,,,-1
1048,1048,1048,1246496014594269184,1246496014594269184,1586022783000,2020-04-04 23:23:03,530,,"COVID-19 Update: Availability of PPE kits, N95 masks and ventilators
#coronavirus #CoronaUpdatesInIndia
 https://pib.gov.in/PressReleaseIframePage.aspx?PRID=1609263#.XojJT4Zmzy4.twitterÂ â¦","['#coronavirus', '#coronaupdatesinindia']",[],241400675,241400675,ABHI13AUG,Abhinav Gupta,6,23,https://twitter.com/ABHI13AUG/status/1246496014594269184,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '241400675', 'username': 'ABHI13AUG'}]",,,,,,1
1748,1748,1748,1247950214859599872,1247950214859599872,1586369491000,2020-04-08 23:41:31,530,,"Best CM during #CoronaUpdatesInIndia And #Lockdown21

Medical Facilities: @ArvindKejriwal 
Implementation of Lockdown: @myogiadityanath 
Winning people trust: @OfficeofUT 
Bursting Corona Threat: @ashokgehlot51 
Gardian Gesture: @vijayanpinarayi
#CoronavirusOutbreak #India","['#coronaupdatesinindia', '#lockdown21', '#coronavirusoutbreak', '#india']",[],424120360,424120360,mohitgroverAT,Mohit Grover | âââÙÙØ­ÙØª Ú¯Ø±Ù ÙØ± | à¤®à¥à¤¹à¤¿à¤¤ à¤à¥à¤°à¥à¤µà¤° |,3,23,https://twitter.com/mohitgroverAT/status/1247950214859599872,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '424120360', 'username': 'mohitgroverAT'}, {'user_id': '405427035', 'username': 'ArvindKejriwal'}, {'user_id': '3437532637', 'username': 'myogiadityanath'}, {'user_id': '1144169755672113155', 'username': 'OfficeofUT'}, {'user_id': '385926583', 'username': 'ashokgehlot51'}, {'user_id': '2707179805', 'username': 'vijayanpinarayi'}]",,,,,,1
1784,1784,1784,1247948404694454272,1247948404694454272,1586369060000,2020-04-08 23:34:20,530,,Unstoppable Killer Corona #CONVID19 #Corona #CoronaUpdatesInIndia #Coronaindia #coronavirusinindia #CoronaStopKaroNa #coronavirusindia #coronacases #coronadeath pic.twitter.com/50AYyL1Wtp,"['#convid19', '#corona', '#coronaupdatesinindia', '#coronaindia', '#coronavirusinindia', '#coronastopkarona', '#coronavirusindia', '#coronacases', '#coronadeath']",[],802090096073711616,802090096073711616,_KishanSavaliya,Kishan Savaliya,3,23,https://twitter.com/_KishanSavaliya/status/1247948404694454272,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '802090096073711616', 'username': '_KishanSavaliya'}]",,,,,,-1
1847,1847,1847,1248315808033329152,1248315808033329152,1586456655000,2020-04-09 23:54:15,530,,"#JantaCurfewMarch22 
# Lockdown 21
#Day16
#Covid19India
#StayHomeStaySafe
#CoronaUpdatesInIndia
#FitIndia @PMOIndia
@FitBharat @sonali_mehta25 @FitBhandup @FitNahur pic.twitter.com/IqDoSmVZPf","['#jantacurfewmarch22', '#day16', '#covid19india', '#stayhomestaysafe', '#coronaupdatesinindia', '#fitindia']",[],1019626526596390925,1019626526596390925,BhavnaSheth5,Bhavna Sheth,4,23,https://twitter.com/BhavnaSheth5/status/1248315808033329152,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1019626526596390925', 'username': 'BhavnaSheth5'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '1169506909684039680', 'username': 'FitBharat'}, {'user_id': '797346458634698752', 'username': 'sonali_mehta25'}]",,,,,,-1
3241,3241,3241,1250128191622004736,1250128191622004736,1586888761000,2020-04-14 23:56:01,530,,Situation is very critical. #StayHome #StayAtHome #CoronaUpdatesInIndia #pandemic #Wealthmaster Be a responsible Citizen of INDIA. #IndiaFightsCorona #wednesdaymorning #WednesdayThoughts #tuesdayvibes pic.twitter.com/XduwjCaTjK,"['#stayhome', '#stayathome', '#coronaupdatesinindia', '#pandemic', '#wealthmaster', '#indiafightscorona', '#wednesdaymorning', '#wednesdaythoughts', '#tuesdayvibes']",[],1175673276665753601,1175673276665753601,WealthMaster21,Wealth Master,2,23,https://twitter.com/WealthMaster21/status/1250128191622004736,False,1,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1175673276665753601', 'username': 'WealthMaster21'}]",,,,,,-1
3244,3244,3244,1250128167215366144,1250128167215366144,1586888755000,2020-04-14 23:55:55,530,,"âMAHAMAARIâ A Lockdown Rap Song by 55 Indian actors. Its awesome  https://www.youtube.com/watch?v=ucaY5X4KraAÂ â¦
Sharing this song to spread awareness

#CoronaUpdatesInIndia #coronavirusindia #MuskurayegaIndia #TikTokForIndia #viralvideo #Narendermodi #CoronaKoDhona #Bollywood #StayHomeIndia","['#coronaupdatesinindia', '#coronavirusindia', '#muskurayegaindia', '#tiktokforindia', '#viralvideo', '#narendermodi', '#coronakodhona', '#bollywood', '#stayhomeindia']",[],228338632,228338632,bhatiapanti,Bhatiapanti,2,23,https://twitter.com/bhatiapanti/status/1250128167215366144,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '228338632', 'username': 'bhatiapanti'}]",,,,,,1
3379,3379,3379,1250122253817135105,1250122253817135105,1586887346000,2020-04-14 23:32:26,530,,"Clearly shows a lack of communication within the central Institutions itself. It also shows how PMO dominates everything with ZERO consulation from sister wings.

What else can be expected now from these people? 

#COVID19 #CoronaUpdatesInIndia
#covidindia #Lockdown2 #CoronaVirus  pic.twitter.com/rF1uhLpvnW","['#covid19', '#coronaupdatesinindia', '#covidindia', '#lockdown2', '#coronavirus']",[],3271265106,3271265106,SidhKishore,Siddhant Kishore,2,23,https://twitter.com/SidhKishore/status/1250122253817135105,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3271265106', 'username': 'SidhKishore'}]",,,,,,-1
41,41,41,1244329847209500673,1244329847209500673,1585506328000,2020-03-29 23:55:28,530,,"For many, most Indians in fact, I may say, what @narendramodi is doing to help #IndiaFightsCorona is âenough and moreâ. All state governments and us citizens need to support him 100% in his honest endeavours to save the country from this pandemic!  https://twitter.com/majorgauravarya/status/1244269190451621889Â â¦",['#indiafightscorona'],[],14112577,14112577,rachitg,Rachit Garg ð®ð³,7,23,https://twitter.com/rachitg/status/1244329847209500673,False,0,0,0,https://twitter.com/majorgauravarya/status/1244269190451621889,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '14112577', 'username': 'rachitg'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,,1
96,96,96,1244692938250047488,1244692938250047488,1585592896000,2020-03-30 23:58:16,530,,"@PMOIndia @MoHFW_INDIA @narendramodi Sir , Please trace the people participated in tablighi jamaat meetings to quarantine and test them #IndiaFightsCoronavirus . Many +ve cases already with travel history of this meeting .",['#indiafightscoronavirus'],[],554526414,554526414,jeevankrosuri,jeevankrosuri,1,23,https://twitter.com/jeevankrosuri/status/1244692938250047488,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '554526414', 'username': 'jeevankrosuri'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '2596143056', 'username': 'MoHFW_INDIA'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,,-1
98,98,98,1244692905555419137,1244692905555419137,1585592888000,2020-03-30 23:58:08,530,,"Corona virus update, it's very dangerous for world.ðð®ð³
#CoronaUpdate #Coronavirustruth #coronavirus #IndiaFightsCoronavirus #CoronaLockdown #WorkFromHomeLife #StayAwareStaySafe #StaySafe #StayHomeStaySafe #StayHomeSaveLives #StayHomeIndia #StaySafeStayHome #GujaratFightsCovid19 pic.twitter.com/4nzDRuXvL7","['#coronaupdate', '#coronavirustruth', '#coronavirus', '#indiafightscoronavirus', '#coronalockdown', '#workfromhomelife', '#stayawarestaysafe', '#staysafe', '#stayhomestaysafe', '#stayhomesavelives', '#stayhomeindia', '#staysafestayhome', '#gujaratfightscovid19']",[],233188283,233188283,YogeshRavaliya,Yogesh Ravaliya,1,23,https://twitter.com/YogeshRavaliya/status/1244692905555419137,False,2,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '233188283', 'username': 'YogeshRavaliya'}]",,,,,,-1
141,141,141,1245054204843970560,1245054204843970560,1585679029000,2020-03-31 23:53:49,530,,"Request to @narendramodi Sir:

Reserve the manpower (Doctors & Nursing staff) for 3rd & 4th week of April to combat #Corona. We need them. Also, Please do #NationalizePrivateHealthcare
#COVID #lockdown #NationSalutesCOVIDFighters #IndiaFightsCoronavirus pic.twitter.com/xCGN62e0Y9","['#corona', '#nationalizeprivatehealthcare', '#covid', '#lockdown', '#nationsalutescovidfighters', '#indiafightscoronavirus']",[],1678403144,1678403144,ompsychiatrist,Dr. Om Prakash,2,23,https://twitter.com/ompsychiatrist/status/1245054204843970560,False,14,1,8,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1678403144', 'username': 'ompsychiatrist'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,,-1
210,210,210,1245416878249349120,1245416878249349120,1585765497000,2020-04-01 23:54:57,530,,"these pictures from today's morning to night i have blind believe that our population can do this. Please be careful #deshvashiyo our PM Shri @narendramodi
has intimate about this but no-one obeyed. I'm sure we have time to save nation #covid_19GR #warning #IndiaFightsCorona pic.twitter.com/BjSafrf721","['#deshvashiyo', '#covid_19gr', '#warning', '#indiafightscorona']",[],2939658524,2939658524,pariharhimans,Himanshu Singh Parihar AQS,3,23,https://twitter.com/pariharhimans/status/1245416878249349120,False,2,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2939658524', 'username': 'pariharhimans'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,,1
365,365,365,1245777592143106048,1245777592143106048,1585851498000,2020-04-02 23:48:18,530,,"#IndiaFightsCorona
Times like this calls for everyone to encourage the spread of authentic news. Let us deny oxygen to rumours and fake news on COVID-19.",['#indiafightscorona'],[],1709645935,1709645935,arun_citizen,Arun Shrivastva,4,23,https://twitter.com/arun_citizen/status/1245777592143106048,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1709645935', 'username': 'arun_citizen'}]",,,,,,1
